chr	start	end	gene
chr17	12526199	12761542	AC005358.1
chr17	12592856	12994960	ARHGAP44
chr17	12795708	13021504	ELAC2
chr17	13299006	13605244	HS3ST3A1
chr17	13872813	14211994	COX10
chr17	14038990	14240179	CDRT15
chr17	14104400	14352721	HS3ST3B1
chr17	15033095	15268643	PMP22
chr17	15107128	15344958	TEKT3
chr17	15239332	15506922	CDRT4
chr17	15239338	15566875	TVP23C-CDRT4
chr17	15241205	15566909	TVP23C
chr17	15368797	15569590	CDRT1
chr17	15374805	15654967	RP11-385D13.1
chr17	15431274	15687625	TRIM16
chr17	15502891	15740874	ZNF286A
chr17	15535561	15749476	TBC1D26
chr17	15748231	15979060	ADORA2B
chr17	15779874	16003031	ZSWIM7
chr17	15802694	16048329	TTC19
chr17	15832471	16221499	NCOR1
chr17	15843505	16043994	AC002553.1
chr17	16020505	16352115	PIGL
chr17	16145848	16356970	CENPV
chr17	16184112	16386059	UBB
chr17	16218856	16440317	TRPV2
chr17	16244891	16495467	FAM211A
chr17	16354701	16572520	ZNF287
chr17	16424051	16657170	ZNF624
chr17	16492851	16807767	CCDC144A
chr17	16493575	16807767	RP11-219A15.1
chr17	16732849	16975432	TNFRSF13B
chr17	16845859	17220993	MPRIP
chr17	17004309	17209629	PLD6
chr17	17005963	17240499	RP11-45M22.4
chr17	17015526	17240502	FLCN
chr17	17050141	17284607	COPS3
chr17	17106649	17350977	NT5M
chr17	17280300	17496540	MED9
chr17	17297751	17499709	RASD1
chr17	17308877	17595022	PEMT
chr17	17484787	17814767	RAI1
chr17	17613713	17840325	SREBF1
chr17	17646828	17975736	TOM1L2
chr17	17776127	18020203	LRRC48
chr17	17780723	18042523	ATPAF2
chr17	17842606	18071718	GID4
chr17	17891200	18111285	DRG2
chr17	17912020	18183116	MYO15A
chr17	17986392	18213268	ALKBH5
chr17	18028901	18248189	LLGL1
chr17	18048150	18262230	FLII
chr17	18063848	18269866	MIEF2
chr17	18074742	18318321	TOP3A
chr17	18118624	18326517	SMCR8
chr17	18131187	18366856	SHMT1
chr17	18180976	18392961	EVPLL
chr17	18280051	18498259	LGALS9C
chr17	18327880	18530160	FAM106A
chr17	18438319	18665263	TBC1D28
chr17	18461742	18685575	ZNF286B
chr17	18501311	18739431	TRIM16L
chr17	18547326	18782662	FBXW10
chr17	18584308	18810027	TVP23B
chr17	18643398	18934581	PRPSAP2
chr17	18753658	19025908	SLC5A10
chr17	18772102	19008117	FAM83G
chr17	18823986	19050950	GRAP
chr17	18896287	19100150	AC007952.5
chr17	18930782	19162489	GRAPL
chr17	18941448	19141895	AC007952.1
chr17	18959040	19162424	AC007952.6
chr17	19018928	19340028	EPN2
chr17	19022674	19225839	AC106017.1
chr17	19140867	19381495	B9D1
chr17	19181034	19386857	MAPK7
chr17	19186755	19390553	MFAP4
chr17	19214438	19420589	RNF112
chr17	19298698	19582347	SLC47A1
chr17	19451449	19680911	ALDH3A2
chr17	19481601	19722292	SLC47A2
chr17	19541297	19752256	ALDH3A1
chr17	19574142	19871249	ULK2
chr17	19707615	19981656	AKAP10
chr17	19812657	20322339	SPECC1
chr17	20252708	20470852	LGALS9B
chr17	20383037	20584224	CDRT15L2
chr17	20639760	20899453	CCDC144NL
chr17	20802910	21047073	USP22
chr17	20926677	21196578	DHRS7B
chr17	21000593	21217937	TMEM11
chr17	21042183	21256722	C17orf103
chr17	21087984	21318552	MAP2K3
chr17	21179509	21423179	KCNJ12
chr17	21328051	21577722	C17orf51
chr17	21629601	21831762	UBBP4
chr17	21922437	22123991	MTRNR2L1
chr17	25521102	25740657	WSB1
chr17	25683670	26053461	KSR1
chr17	25850390	26067803	AC015688.3
chr17	25856824	26076586	LGALS9
chr17	25983792	26227525	NOS2
chr17	26025832	26320391	RP1-66C13.4
chr17	26105340	26321778	LYRM9
chr17	26268763	26623407	NLK
chr17	26538667	26742323	AC061975.10
chr17	26546121	26755707	TMEM97
chr17	26555352	26762515	IFT20
chr17	26562628	26774035	TNFAIP1
chr17	26573659	26784545	POLDIP2
chr17	26584604	26808716	TMEM199
chr17	26591290	26800110	VTN
chr17	26591310	26795033	CTB-96E2.2
chr17	26591378	26828065	SARM1
chr17	26621661	26834215	SLC46A1
chr17	26682770	27041215	RP11-192H23.4
chr17	26700311	26924799	SLC13A2
chr17	26733261	26965914	FOXN1
chr17	26773725	26979686	UNC119
chr17	26780401	26998890	PIGS
chr17	26800133	27004282	ALDOC
chr17	26804588	27026297	SPAG5
chr17	26834982	27041218	SGK494
chr17	26841458	27072472	KIAA0100
chr17	26875374	27089207	SDF2
chr17	26889109	27129697	SUPT6H
chr17	26930215	27138872	PROCA1
chr17	26941299	27145447	RAB34
chr17	26946411	27151377	RPL23A
chr17	26951366	27154953	TLCD1
chr17	26952915	27170473	NEK8
chr17	26971002	27177974	TRAF4
chr17	26982996	27282250	FAM222B
chr17	27081956	27288085	ERAL1
chr17	27106353	27324697	FLOT2
chr17	27124799	27330089	DHRS13
chr17	27132268	27378789	PHF12
chr17	27177531	27484234	PIPOX
chr17	27181919	27433458	SEZ6
chr17	27300528	27607430	MYO18A
chr17	27300537	27518537	TIAF1
chr17	27473881	27681512	CRYBA1
chr17	27482854	27721136	NUFIP2
chr17	27617482	27978922	TAOK1
chr17	27787565	27994155	ABHD15
chr17	27793070	28000175	TP53I13
chr17	27800487	28021072	GIT1
chr17	27816787	28041779	ANKRD13B
chr17	27841774	28049925	CORO6
chr17	27852956	28357294	SSH2
chr17	28156218	28535470	EFCAB5
chr17	28342539	28613493	NSRP1
chr17	28421337	28663020	SLC6A4
chr17	28475218	28719074	BLMH
chr17	28543351	28761077	TMIGD1
chr17	28605923	28897007	CPD
chr17	28704380	28954610	GOSR1
chr17	28784130	28990511	TBC1D29
chr17	28996406	29251794	CRLF3
chr17	29058988	29322887	ATAD5
chr17	29124354	29333838	TEFM
chr17	29133362	29386340	ADAP2
chr17	29195803	29426929	RNF135
chr17	29321945	29809134	NF1
chr17	29499031	29724557	OMG
chr17	29530784	29741130	EVI2B
chr17	29532231	29745849	CTD-2370N5.3
chr17	29544578	29748902	EVI2A
chr17	29618642	29965236	RAB11FIP4
chr17	29798161	30002678	AC003101.1
chr17	30078883	30286356	COPRS
chr17	30087923	30328784	UTP6
chr17	30164037	30428064	SUZ12
chr17	30234891	30480523	LRRC37B
chr17	30368245	30570154	AC090616.2
chr17	30369473	30680393	RHOT1
chr17	30406379	30606885	AC116407.2
chr17	30493195	30751680	RHBDL3
chr17	30551584	30777042	C17orf75
chr17	30577136	30808905	ZNF207
chr17	30671279	30910336	PSMD11
chr17	30713637	30918274	CDK5R1
chr17	30719540	31304195	MYO1D
chr17	31154928	31372124	TMEM98
chr17	31197394	31424895	SPACA3
chr17	31240105	32601983	ASIC2
chr17	32481900	32682306	AC005549.3
chr17	32482304	32684222	CCL2
chr17	32497240	32699261	CCL7
chr17	32512687	32715353	CCL11
chr17	32546055	32748421	CCL8
chr17	32583471	32785629	CCL13
chr17	32587347	32790250	CCL1
chr17	32801142	33006388	C17orf102
chr17	32807768	33066337	TMEM132E
chr17	33154878	33408097	CCT6B
chr17	33188549	33390205	ZNF830
chr17	33207513	33432083	LIG3
chr17	33233009	33516338	RFFL
chr17	33238368	33548512	RAD51L3-RFFL
chr17	33326811	33548541	RAD51D
chr17	33348598	33557751	FNDC8
chr17	33355772	33569334	NLE1
chr17	33374836	33616364	UNC45B
chr17	33419539	33621412	SLC35G3
chr17	33470055	33700674	SLFN5
chr17	33577324	33800720	SLFN11
chr17	33638079	33860302	SLFN12
chr17	33662115	33875856	SLFN13
chr17	33691268	33964880	SLFN12L
chr17	33775144	33985117	SLFN14
chr17	33801814	34005882	PEX12
chr17	33805065	34153436	AP2B1
chr17	33958668	34170540	RASL10B
chr17	33971530	34179897	GAS2L2
chr17	33983268	34222711	MMP28
chr17	33987916	34192098	C17orf50
chr17	34036459	34291619	TAF15
chr17	34081955	34295895	C17orf66
chr17	34098495	34307797	CCL5
chr17	34145070	34357777	RDM1
chr17	34161522	34370703	LYZL6
chr17	34203529	34408532	CCL16
chr17	34210327	34429100	CCL14
chr17	34210692	34428660	CCL15-CCL14
chr17	34210692	34417306	CTB-186H2.3
chr17	34223476	34429084	CCL15
chr17	34240096	34445005	CCL23
chr17	34291640	34499392	CCL18
chr17	34315602	34517515	CCL3
chr17	34330983	34533014	CCL4
chr17	34393061	34603996	TBC1D3B
chr17	34422268	34624157	CCL3L3
chr17	34438310	34640280	CCL4L1
chr17	34480902	34857050	TBC1D3C
chr17	34481086	34908061	TBC1D3H
chr17	34523842	34725731	CCL3L1
chr17	34539793	34741846	CCL4L2
chr17	34645936	34908104	TBC1D3G
chr17	34742473	34955154	ZNHIT3
chr17	34751477	34999284	MYO19
chr17	34790847	34995159	PIGW
chr17	34800737	35046278	GGNBP2
chr17	34848228	35057235	DHRS11
chr17	34858001	35065407	MRM1
chr17	35194084	35401917	LHX1
chr17	35206175	35514171	AATF
chr17	35341923	35866909	ACACA
chr17	35632928	35849662	C17orf78
chr17	35666965	35939835	TADA2A
chr17	35749937	35973603	DUSP14
chr17	35774900	36069544	SYNRG
chr17	35869787	36103493	DDX52
chr17	35946435	36205237	HNF1B
chr17	36183971	36394915	TBC1D3F
chr17	36237711	36458166	TBC1D3
chr17	36237717	36521858	RP11-1407O15.2
chr17	36352989	36579101	MRPL45
chr17	36381413	36599730	GPR179
chr17	36408111	36656019	SOCS7
chr17	36484662	36768628	ARHGAP23
chr17	36586251	36862183	SRCIN1
chr17	36727961	36931187	C17orf96
chr17	36761795	36986056	MLLT6
chr17	36784086	36984451	AC006449.1
chr17	36786488	36991297	CISD3
chr17	36790150	37006070	PCGF2
chr17	36805613	37006969	CTB-58E17.5
chr17	36808989	37020484	PSMB3
chr17	36821942	37056379	PIP4K2B
chr17	36856687	37081734	CWC25
chr17	36891341	37097708	C17orf98
chr17	36904118	37110096	RPL23
chr17	36926112	37178023	LASP1
chr17	36992685	37223655	FBXO47
chr17	37119556	37410647	PLXDC1
chr17	37213147	37423737	ARL5C
chr17	37229709	37453956	CACNB1
chr17	37256536	37460980	RPL19
chr17	37266789	37482125	STAC2
chr17	37315384	37658776	FBXL20
chr17	37460538	37707539	MED1
chr17	37517764	37821160	CDK12
chr17	37659789	37866030	NEUROD2
chr17	37682993	37892879	PPP1R1B
chr17	37693318	37919737	STARD3
chr17	37720440	37922808	TCAP
chr17	37724234	37926728	PNMT
chr17	37727375	37953050	PGAP3
chr17	37744167	37986679	ERBB2
chr17	37784749	37987040	MIEN1
chr17	37794180	38003544	GRB7
chr17	37821198	38120441	IKZF3
chr17	37924417	38134149	ZPBP2
chr17	37960848	38176107	GSDMB
chr17	37977294	38183854	ORMDL3
chr17	37997727	38201000	LRRC3C
chr17	38019226	38234019	GSDMA
chr17	38037050	38254213	PSMD3
chr17	38071614	38274066	CSF3
chr17	38075350	38317468	MED24
chr17	38114543	38350120	THRA
chr17	38149040	38356978	NR1D1
chr17	38178551	38393042	MSL1
chr17	38196571	38428436	CASC3
chr17	38233263	38451908	RAPGEFL1
chr17	38275556	38540388	WIPF2
chr17	38343885	38559171	CDC6
chr17	38365444	38613094	RARA
chr17	38416907	38620945	CTD-2267D19.3
chr17	38417235	38620067	GJD3
chr17	38444768	38674202	TOP2A
chr17	38499702	38713983	IGFBP4
chr17	38532080	38757849	TNS4
chr17	38610021	38821724	CCR7
chr17	38681214	38904760	SMARCE1
chr17	38685049	38921393	KRT222
chr17	38754243	38960002	KRT24
chr17	38804273	39011584	KRT25
chr17	38822490	39028414	KRT26
chr17	38833060	39038786	KRT27
chr17	38848455	39056211	KRT28
chr17	38874369	39078847	KRT10
chr17	38875358	39092522	TMEM99
chr17	38917555	39123462	KRT12
chr17	38932193	39141479	KRT20
chr17	38978948	39193886	KRT23
chr17	39014669	39223144	KRT39
chr17	39033968	39243387	KRT40
chr17	39049686	39250385	KRTAP3-3
chr17	39055447	39256138	KRTAP3-2
chr17	39064773	39275576	KRTAP3-1
chr17	39082278	39283454	KRTAP1-5
chr17	39085949	39286356	KRTAP1-4
chr17	39090142	39291107	KRTAP1-3
chr17	39096811	39297713	KRTAP1-1
chr17	39102793	39303568	KRTAP2-1
chr17	39110750	39311482	KRTAP2-2
chr17	39115495	39316344	KRTAP2-3
chr17	39121369	39322131	KRTAP2-4
chr17	39140459	39341396	KRTAP4-7
chr17	39153233	39354393	KRTAP4-8
chr17	39157754	39358461	KRTAP4-16P
chr17	39161584	39362740	KRTAP4-9
chr17	39173433	39374606	KRTAP4-11
chr17	39179343	39380419	KRTAP4-12
chr17	39195685	39396739	KRTAP4-6
chr17	39205178	39406054	KRTAP4-5
chr17	39215910	39416983	KRTAP4-4
chr17	39223484	39424424	KRTAP4-3
chr17	39233698	39434460	KRTAP4-2
chr17	39240354	39441594	KRTAP4-1
chr17	39244697	39446891	KRTAP9-1
chr17	39282900	39483904	KRTAP9-2
chr17	39288715	39489705	KRTAP9-3
chr17	39294297	39495256	KRTAP9-8
chr17	39305939	39506904	KRTAP9-4
chr17	39311636	39512616	KRTAP9-9
chr17	39321591	39522893	KRTAP9-6
chr17	39331911	39532949	KRTAP9-7
chr17	39358078	39559103	KRTAP29-1
chr17	39363952	39565505	KRTAP16-1
chr17	39371173	39571947	KRTAP17-1
chr17	39402344	39607064	KRT33A
chr17	39419746	39626052	KRT33B
chr17	39433902	39638655	KRT34
chr17	39449976	39653844	KRT31
chr17	39477005	39680775	KRT37
chr17	39492698	39697173	KRT38
chr17	39516063	39723681	KRT32
chr17	39532941	39737392	KRT35
chr17	39542388	39748798	KRT36
chr17	39557233	39761957	KRT13
chr17	39569995	39778781	KRT15
chr17	39579869	39784560	KRT19
chr17	39622096	39828310	KRT9
chr17	39638531	39843173	KRT14
chr17	39666030	39872151	KRT16
chr17	39675689	39881094	KRT17
chr17	39675692	40043183	JUP
chr17	39745137	39948920	EIF1
chr17	39768578	39972221	GAST
chr17	39773994	39990896	HAP1
chr17	39858199	40068856	LEPREL4
chr17	39868932	40079465	FKBP10
chr17	39881335	40092523	NT5C3B
chr17	39891937	40104636	KLHL10
chr17	39909797	40121684	KLHL11
chr17	39923161	40186795	ACLY
chr17	40018759	40229749	CNP
chr17	40028451	40273394	DNAJC7
chr17	40063400	40277659	NKIRAS2
chr17	40077594	40317383	ZNF385C
chr17	40153422	40364751	DHX58
chr17	40165126	40373376	KAT2A
chr17	40171692	40406934	CTD-2132N18.3
chr17	40174756	40375371	HSPB9
chr17	40176994	40407035	RAB5C
chr17	40208909	40433296	KCNH4
chr17	40236078	40437470	HCRT
chr17	40240817	40446531	GHDC
chr17	40251186	40528725	STAT5B
chr17	40339565	40563961	STAT5A
chr17	40365342	40640586	STAT3
chr17	40454470	40675535	PTRF
chr17	40510862	40774629	ATP6V0A1
chr17	40588190	40796467	NAGLU
chr17	40601232	40807231	HSD17B1
chr17	40613485	40818295	COASY
chr17	40619086	40825257	MLX
chr17	40624333	40829849	PSMC3IP
chr17	40631531	40862641	FAM134C
chr17	40661694	40867252	TUBG1
chr17	40711323	40919024	TUBG2
chr17	40719932	40929048	PLEKHH3
chr17	40730907	40935935	CCR10
chr17	40734631	40951832	CNTNAP1
chr17	40752293	40997071	EZH1
chr17	40810465	41015059	RAMP2
chr17	40825454	41031617	VPS25
chr17	40832696	41048954	WNK4
chr17	40847165	41050722	COA3
chr17	40850810	41063605	CNTD1
chr17	40862152	41085367	BECN1
chr17	40876402	41095774	PSME3
chr17	40896617	41102724	AOC2
chr17	40903201	41110147	AOC3
chr17	40952814	41165386	G6PC
chr17	41002543	41232545	PTGES3L-AARSD1
chr17	41002543	41216515	AARSD1
chr17	41020105	41232545	PTGES3L
chr17	41032582	41245707	RUNDC1
chr17	41050290	41254976	RPL27
chr17	41058742	41266473	IFI35
chr17	41066622	41277140	VAT1
chr17	41077258	41284057	RND2
chr17	41096312	41377500	BRCA1
chr17	41222498	41463708	NBR1
chr17	41263854	41472061	TMEM106A
chr17	41376327	41578505	ARL4D
chr17	41461233	41721831	DHX8
chr17	41505212	41756988	ETV4
chr17	41617756	41839322	MEOX1
chr17	41731099	41936156	SOST
chr17	41743489	41956356	DUSP3
chr17	41757803	41964980	C17orf105
chr17	41778167	42010538	MPP3
chr17	41824516	42040997	CD300LG
chr17	41852725	42087068	MPP2
chr17	41894576	42095326	FAM215A
chr17	41915731	42116327	RP11-527L4.2
chr17	41918172	42119836	PPY
chr17	41930106	42181837	PYY
chr17	41981914	42186431	NAGS
chr17	41988556	42201314	TMEM101
chr17	42012003	42244987	LSM12
chr17	42048103	42253709	G6PC3
chr17	42054114	42301070	HDAC5
chr17	42119274	42339844	C17orf53
chr17	42147815	42356451	ASB16
chr17	42164338	42369099	TMUB2
chr17	42169173	42377481	ATXN7L3
chr17	42182401	42398994	UBTF
chr17	42225753	42445509	SLC4A1
chr17	42225758	42427236	AC003102.1
chr17	42235297	42455825	AC003043.1
chr17	42285781	42496039	RUNDC3A
chr17	42296993	42502238	SLC25A39
chr17	42322614	42530470	GRN
chr17	42330583	42541243	FAM171A2
chr17	42349548	42566873	ITGA2B
chr17	42372652	42680798	GPATCH8
chr17	42534925	42736907	FZD2
chr17	42633762	42867676	C17orf104
chr17	42650437	42867147	CCDC43
chr17	42685976	42929632	DBF4B
chr17	42736399	42959214	ADAM11
chr17	42775816	43008184	GJC1
chr17	42823721	43027848	HIGD1B
chr17	42827311	43077030	EFTUD2
chr17	42876510	43082758	CCDC103
chr17	42877135	43082758	FAM187A
chr17	42882376	43094305	GFAP
chr17	42902077	43125082	KIF18B
chr17	42937061	43145439	C1QL1
chr17	43000708	43238473	DCAKD
chr17	43028978	43286384	NMT1
chr17	43086335	43310721	PLCD3
chr17	43109967	43321548	ACBD4
chr17	43124684	43329468	HEXIM1
chr17	43138067	43347407	HEXIM2
chr17	43198811	43424687	FMNL1
chr17	43231760	43439479	SPATA32
chr17	43371275	43611787	ARHGAP27
chr17	43413266	43668115	PLEKHM1
chr17	43599267	44013194	CRHR1
chr17	43822256	44024438	SPPL2C
chr17	43871748	44205700	MAPT
chr17	43976616	44177060	STH
chr17	44007282	44402733	KANSL1
chr17	44252150	44539130	ARL17B
chr17	44270099	44515160	LRRC37A
chr17	44488877	44733016	LRRC37A2
chr17	44494068	44757088	ARL17A
chr17	44568035	44934830	NSF
chr17	44739872	45010520	WNT3
chr17	44810567	45064096	WNT9B
chr17	44900483	45205003	GOSR2
chr17	44900499	45224520	RP11-156P1.2
chr17	44955523	45156614	RPRML
chr17	45095069	45366788	CDC27
chr17	45177812	45401045	MYL4
chr17	45231212	45521658	ITGB3
chr17	45300656	45618678	EFCAB13
chr17	45500308	45800642	NPEPPS
chr17	45626842	45862871	KPNB1
chr17	45671447	45889416	TBKBP1
chr17	45710610	45923485	TBX21
chr17	45784738	45999200	OSBPL7
chr17	45800638	46008900	MRPL10
chr17	45808993	46015079	LRRC46
chr17	45815058	46018699	SCRN2
chr17	45822279	46033240	SP6
chr17	45873516	46106323	SP2
chr17	45918872	46125654	PNPO
chr17	45929333	46135244	PRR15L
chr17	45945176	46159140	CDK5RAP3
chr17	46003533	46215392	COPZ2
chr17	46025691	46238849	NFE2L1
chr17	46047414	46278883	CBX1
chr17	46080719	46300436	SNX11
chr17	46110802	46607637	SKAP1
chr17	46505888	46708359	HOXB1
chr17	46518256	46723441	HOXB2
chr17	46526232	46782274	HOXB3
chr17	46552875	46757473	HOXB4
chr17	46568619	46771323	HOXB5
chr17	46571639	46782354	HOXB6
chr17	46584594	46810934	HOXB7
chr17	46588739	46792478	HOXB8
chr17	46598518	46803839	HOXB9
chr17	46699084	46899884	PRAC1
chr17	46702125	46906540	HOXB13
chr17	46739597	46994576	TTLL6
chr17	46808350	47043884	CALCOCO2
chr17	46870127	47073233	ATP5G1
chr17	46885731	47106418	UBE2Z
chr17	46906678	47122479	SNF8
chr17	46935916	47145958	GIP
chr17	46974774	47233012	IGF2BP1
chr17	47109822	47347351	B4GALNT2
chr17	47180153	47387936	GNGT2
chr17	47187589	47400587	ABI3
chr17	47200724	47408128	PHOSPHO1
chr17	47266568	47539835	ZNF652
chr17	47348102	47654350	RP11-81K2.1
chr17	47381414	47592246	PHB
chr17	47472655	47692379	NGFR
chr17	47553220	47761189	NXPH3
chr17	47576246	47855596	SPOP
chr17	47678305	47886376	SLC35B1
chr17	47687694	47966542	FAM117A
chr17	47765917	48006458	KAT7
chr17	47815671	48025379	TAC4
chr17	47946334	48152321	DLX4
chr17	47967369	48172588	DLX3
chr17	48033332	48267845	ITGA3
chr17	48072101	48289516	PDK2
chr17	48087404	48307246	SAMD14
chr17	48111104	48327991	PPP1R9B
chr17	48141575	48353292	SGCA
chr17	48160650	48378993	COL1A1
chr17	48248767	48458844	TMEM92
chr17	48323453	48540499	XYLT2
chr17	48345218	48550575	MRPL27
chr17	48350581	48558844	EME1
chr17	48352420	48574914	LRRC59
chr17	48403519	48652206	ACSF2
chr17	48441857	48646327	CHAD
chr17	48456161	48663336	RSAD1
chr17	48485745	48708862	MYCBPAP
chr17	48509904	48721111	EPN3
chr17	48520419	48733213	SPATA20
chr17	48538429	48804835	CACNA1G
chr17	48612138	48869613	ABCC3
chr17	48670551	48885285	ANKRD40
chr17	48696905	48933574	LUC7L3
chr17	48812011	49019709	WFIKKN2
chr17	48839584	49045339	TOB1
chr17	48939535	49298226	SPAG9
chr17	49130897	49339789	NME1
chr17	49130920	49349108	NME1-NME2
chr17	49130951	49349105	NME2
chr17	49154786	49437524	MBTD1
chr17	49237889	49475297	UTP18
chr17	49607674	50337377	CA10
chr17	50839481	51076948	AC102948.2
chr17	50962880	51165012	C17orf112
chr17	51800239	52002573	KIF2B
chr17	52876748	53139310	TOM1L1
chr17	52929263	53146146	COX11
chr17	52946088	53341646	STXBP4
chr17	53242373	53502426	HLF
chr17	53369974	53599353	MMD
chr17	53696988	53909482	TMEM100
chr17	53728340	54020191	PCTP
chr17	54088319	54689020	ANKFN1
chr17	54571060	54772951	NOG
chr17	54769274	55016134	C17orf67
chr17	54811460	55046036	DGKE
chr17	54865270	55091399	TRIM25
chr17	54915548	55138415	COIL
chr17	54955466	55184129	SCPEP1
chr17	55062453	55298710	AKAP1
chr17	55233212	55862046	MSI2
chr17	55721842	55922673	CCDC182
chr17	55816842	56027417	MRPS23
chr17	55838604	56132684	CUEDC1
chr17	55948910	56165620	VEZF1
chr17	55966399	56182614	RP11-159D12.5
chr17	55980721	56184707	SRSF1
chr17	56060776	56272897	DYNLL2
chr17	56132494	56333517	OR4D1
chr17	56147017	56347940	OR4D2
chr17	56170098	56382535	EPX
chr17	56182803	56396966	MKS1
chr17	56195909	56445879	LPO
chr17	56247217	56458296	MPO
chr17	56278592	56506152	BZRAP1
chr17	56322539	56530454	SUPT4H1
chr17	56329861	56594956	RNF43
chr17	56397528	56665745	HSF5
chr17	56466898	56695266	MTMR4
chr17	56497611	56718179	SEPT4
chr17	56518948	56721729	C17orf47
chr17	56534039	56869416	TEX14
chr17	56669934	56911703	RAD51C
chr17	56733230	57158983	PPM1E
chr17	56959999	57284282	TRIM37
chr17	57087312	57332630	SKA2
chr17	57132860	57382066	PRR11
chr17	57174927	57392587	CTD-2510F5.6
chr17	57186761	57392608	SMG8
chr17	57197828	57453328	GDPD1
chr17	57309050	57579090	YPEL2
chr17	57542886	57785706	DHX40
chr17	57597219	57873671	CLTC
chr17	57651997	57884987	PTRH2
chr17	57684553	58019616	VMP1
chr17	57836851	58070304	TUBD1
chr17	57870447	58127925	RPS6KB1
chr17	57918269	58150462	RP11-178C3.1
chr17	57929601	58142122	RNFT1
chr17	58020555	58256292	HEATR6
chr17	58127297	58348260	CA4
chr17	58156455	58599831	USP32
chr17	58369790	58608782	C17orf64
chr17	58420520	58703580	APPBP2
chr17	58541908	58763984	RP11-15E18.4
chr17	58577544	58841849	PPM1D
chr17	58654814	59570199	BCAS3
chr17	59377257	59586827	TBX2
chr17	59389112	59590641	C17orf82
chr17	59429765	59662471	TBX4
chr17	59567794	59768563	NACA2
chr17	59658627	60040882	BRIP1
chr17	59842731	60105377	INTS2
chr17	59919966	60242643	MED13
chr17	60249848	60460276	RP11-51L5.7
chr17	60347579	60593837	EFCAB3
chr17	60401228	60627454	METTL2A
chr17	60436019	60792842	TLK2
chr17	60604762	60870958	MRC2
chr17	60678675	60985705	MARCH10
chr17	60986917	61605060	TANC2
chr17	61409665	61623739	CYB561
chr17	61454422	61699205	ACE
chr17	61500695	61726338	KCNH6
chr17	61527822	61771639	DCAF7
chr17	61578231	61785725	TACO1
chr17	61599775	61873663	MAP3K3
chr17	61673262	61878532	LIMD2
chr17	61680192	61919330	STRADA
chr17	61680205	61929457	RP11-51F16.8
chr17	61722610	61953711	CCDC47
chr17	61750963	61996677	DDX42
chr17	61796793	62007372	FTSJ3
chr17	61804512	62009379	PSMC5
chr17	61809444	62020425	SMARCD2
chr17	61849372	62051126	CSH2
chr17	61857578	62059295	GH2
chr17	61872275	62074021	CSH1
chr17	61886957	62096198	CSHL1
chr17	61894560	62096179	GH1
chr17	61906100	62109714	CD79B
chr17	61915914	62150278	SCN4A
chr17	61975711	62181664	C17orf72
chr17	61979954	62197994	ICAM2
chr17	62016502	62308179	ERN1
chr17	62124587	62440661	TEX2
chr17	62361569	62564760	MILR1
chr17	62373902	62593154	POLG2
chr17	62395734	62604317	DDX5
chr17	62402706	62638579	CEP95
chr17	62438413	62758186	SMURF2
chr17	62750430	63015598	LRRC37A3
chr17	62906833	63152957	GNA13
chr17	63033549	63323821	RGS9
chr17	63424681	63657765	AXIN2
chr17	63434220	63737151	CTD-2535L24.2
chr17	63531656	64288202	CEP112
chr17	64108151	64352643	APOH
chr17	64198754	64906861	PRKCA
chr17	64731235	64981603	CACNG5
chr17	64861026	65129514	CACNG4
chr17	64927509	65128198	AC005544.1
chr17	64940706	65152909	CACNG1
chr17	64966554	65342105	HELZ
chr17	65234032	65462743	PSMD12
chr17	65273575	65793372	PITPNC1
chr17	65613949	65840647	NOL11
chr17	65721640	66080494	BPTF
chr17	65887217	66089765	C17orf58
chr17	65931635	66142958	KPNA2
chr17	66143715	66353297	AMZ2
chr17	66155323	66518872	ARSG
chr17	66163167	66387408	SLC16A6
chr17	66317089	66553654	WIPI1
chr17	66407921	66647460	PRKAR1A
chr17	66431254	66697530	FAM20A
chr17	66439369	66642970	AC079210.1
chr17	66763433	67051533	ABCA8
chr17	66870629	67157205	ABCA9
chr17	66974843	67238029	ABCA6
chr17	67043355	67340987	ABCA10
chr17	67140452	67423385	ABCA5
chr17	67310839	67639472	MAP2K6
chr17	67949570	68231749	KCNJ16
chr17	68064814	68276189	KCNJ2
chr17	69936164	70136872	AC007461.1
chr17	70017161	70222561	SOX9
chr17	70542088	71188851	SLC39A11
chr17	71061151	71267185	SSTR2
chr17	71089129	71304646	COG1
chr17	71103492	71332892	FAM104A
chr17	71128372	71345091	C17orf80
chr17	71144588	71358491	CPSF4L
chr17	71179763	71408314	CDC42EP4
chr17	71230523	71740228	SDK2
chr17	72099721	72306794	RPL38
chr17	72109653	72358155	TTYH2
chr17	72170386	72411023	DNAI2
chr17	72222349	72451959	KIF19
chr17	72246906	72448271	AC103809.2
chr17	72252555	72458085	BTBD17
chr17	72263546	72468761	GPR142
chr17	72320990	72547792	GPRC5C
chr17	72362555	72580933	CD300A
chr17	72417313	72627613	CD300LB
chr17	72437247	72642282	CD300C
chr17	72475504	72688422	CD300LD
chr17	72480818	72690348	C17orf77
chr17	72506026	72719897	CD300E
chr17	72566717	72843474	RAB37
chr17	72590452	72809117	CD300LF
chr17	72644791	72865492	SLC9A3R1
chr17	72666686	72872506	NAT9
chr17	72672622	72935918	TMEM104
chr17	72738162	72957627	GRIN2C
chr17	72758619	72969156	FDXR
